"wd_id","status","variable","value_old","value_new"
"Q128323","NEWvalue","NAME_SV","","Trinidad"
"Q128323","NEWvalue","NAME_TR","","Trinidad"
"Q128323","NEWvalue","NAME_VI","","Trinidad"
"Q128323","NEWvalue","NAME_ZH","","特立尼达岛"
"Q186233","NEWvalue","NAME_AR","","جزر أندمان"
"Q186233","NEWvalue","NAME_BN","","আন্দামান দ্বীপপুঞ্জ"
"Q186233","NEWvalue","NAME_DE","","Andamanen"
"Q186233","NEWvalue","NAME_EN","","Andaman Islands"
"Q186233","NEWvalue","NAME_ES","","Islas Andamán"
"Q186233","NEWvalue","NAME_FR","","Îles Andaman"
"Q186233","NEWvalue","NAME_EL","","Νήσοι Ανταμάν"
"Q186233","NEWvalue","NAME_HI","","अण्डमान"
"Q186233","NEWvalue","NAME_ID","","Andaman"
"Q186233","NEWvalue","NAME_IT","","Andamane"
"Q186233","NEWvalue","NAME_JA","","アンダマン諸島"
"Q186233","NEWvalue","NAME_KO","","안다만 제도"
"Q186233","NEWvalue","NAME_NL","","Andamanerna"
"Q186233","NEWvalue","NAME_PL","","Andamany"
"Q186233","NEWvalue","NAME_PT","","Ilhas Andamão"
"Q186233","NEWvalue","NAME_RU","","Андаманские острова"
"Q186233","NEWvalue","NAME_SV","","Andamanerna"
"Q186233","NEWvalue","NAME_VI","","Quần đảo Andaman"
"Q186233","NEWvalue","NAME_ZH","","安达曼群岛"
"Q27561","NEWvalue","NAME_AR","","الجزر الكاريبية الهولندية"
"Q27561","NEWvalue","NAME_DE","","Karibische Niederlande"
"Q27561","NEWvalue","NAME_EN","","Caribbean Netherlands"
"Q27561","NEWvalue","NAME_ES","","Caribe Neerlandés"
"Q27561","NEWvalue","NAME_FR","","Pays-Bas caribéens"
"Q27561","NEWvalue","NAME_EL","","Καραϊβικές Κάτω Χώρες"
"Q27561","NEWvalue","NAME_HU","","Karibi Hollandia"
"Q27561","NEWvalue","NAME_ID","","Kepulauan BES"
"Q27561","NEWvalue","NAME_IT","","Paesi Bassi caraibici"
"Q27561","NEWvalue","NAME_JA","","ボネール、シント・ユースタティウスおよびサバ"
"Q27561","NEWvalue","NAME_KO","","카리브 네덜란드"
"Q27561","NEWvalue","NAME_NL","","Caribisch Nederland"
"Q27561","NEWvalue","NAME_PL","","Niderlandy Karaibskie"
"Q27561","NEWvalue","NAME_PT","","Países Baixos Caribenhos"
"Q27561","NEWvalue","NAME_RU","","Бонэйр"
"Q27561","NEWvalue","NAME_SV","","Karibiska Nederländerna"
"Q27561","NEWvalue","NAME_TR","","Karayip Hollandası"
"Q27561","NEWvalue","NAME_VI","","Caribe Hà Lan"
"Q27561","NEWvalue","NAME_ZH","","荷蘭加勒比區"
"Q760","MODvalue","NAME_IT","Santa Lucia","Saint Lucia"
"Q316390","NEWvalue","NAME_DE","","Antigua"
"Q316390","NEWvalue","NAME_EN","","Antigua"
"Q316390","NEWvalue","NAME_ES","","Isla Antigua"
"Q316390","NEWvalue","NAME_FR","","Antigua"
"Q316390","NEWvalue","NAME_EL","","Αντίγκουα"
"Q316390","NEWvalue","NAME_HI","","एंटीगा"
"Q316390","NEWvalue","NAME_HU","","Antigua"
"Q316390","NEWvalue","NAME_ID","","Antigua"
"Q316390","NEWvalue","NAME_IT","","Antigua"
"Q316390","NEWvalue","NAME_JA","","アンティグア島"
"Q316390","NEWvalue","NAME_KO","","앤티가 섬"
"Q316390","NEWvalue","NAME_NL","","Antigua"
"Q316390","NEWvalue","NAME_PL","","Antigua"
"Q316390","NEWvalue","NAME_PT","","Antígua"
"Q316390","NEWvalue","NAME_RU","","Антигуа"
"Q316390","NEWvalue","NAME_SV","","Antigua"
"Q316390","NEWvalue","NAME_VI","","Antigua"
"Q316390","NEWvalue","NAME_ZH","","安地卡島"
"Q5785","MODvalue","NAME_RU","Каймановы острова","острова Кайман"
"Q46623","NEWvalue","NAME_DE","","Prinz-Edward-Inseln"
"Q46623","NEWvalue","NAME_EN","","Prince Edward Islands"
"Q46623","NEWvalue","NAME_ES","","Islas del Príncipe Eduardo"
"Q46623","NEWvalue","NAME_FR","","Archipel du Prince-Édouard"
"Q46623","NEWvalue","NAME_EL","","Νήσοι Πρίγκιπα Εδουάρδου"
"Q46623","NEWvalue","NAME_HU","","Prince Edward-szigetek"
"Q46623","NEWvalue","NAME_IT","","Isole del Principe Edoardo"
"Q46623","NEWvalue","NAME_JA","","プリンス・エドワード諸島"
"Q46623","NEWvalue","NAME_KO","","프린스에드워드 제도"
"Q46623","NEWvalue","NAME_NL","","Prins Edwardeilanden"
"Q46623","NEWvalue","NAME_PL","","Wyspy Księcia Edwarda"
"Q46623","NEWvalue","NAME_PT","","Ilhas do Príncipe Eduardo"
"Q46623","NEWvalue","NAME_RU","","Острова Принс-Эдуард"
"Q46623","NEWvalue","NAME_SV","","Prins Edwardöarna"
"Q46623","NEWvalue","NAME_TR","","Prens Edward Adaları"
"Q46623","NEWvalue","NAME_ZH","","爱德华王子群岛"
"Q1774","NEWvalue","NAME_AR","","زنجبار"
"Q1774","NEWvalue","NAME_BN","","জানজিবার"
"Q1774","NEWvalue","NAME_DE","","Sansibar"
"Q1774","NEWvalue","NAME_EN","","Zanzibar"
"Q1774","NEWvalue","NAME_ES","","Zanzíbar"
"Q1774","NEWvalue","NAME_FR","","Zanzibar"
"Q1774","NEWvalue","NAME_EL","","Ζανζιβάρη"
"Q1774","NEWvalue","NAME_HI","","ज़ांज़ीबार"
"Q1774","NEWvalue","NAME_HU","","Zanzibár"
"Q1774","NEWvalue","NAME_ID","","Zanzibar"
"Q1774","NEWvalue","NAME_IT","","Zanzibar"
"Q1774","NEWvalue","NAME_JA","","ザンジバル"
"Q1774","NEWvalue","NAME_KO","","잔지바르"
"Q1774","NEWvalue","NAME_NL","","Zanzibar"
"Q1774","NEWvalue","NAME_PL","","Zanzibar"
"Q1774","NEWvalue","NAME_PT","","Zanzibar"
"Q1774","NEWvalue","NAME_RU","","Занзибар"
"Q1774","NEWvalue","NAME_SV","","Zanzibar"
"Q1774","NEWvalue","NAME_TR","","Zanzibar"
"Q1774","NEWvalue","NAME_VI","","Zanzibar"
"Q1774","NEWvalue","NAME_ZH","","桑給巴爾"
"Q205022","NEWvalue","NAME_AR","","بيوكو"
"Q205022","NEWvalue","NAME_DE","","Bioko"
"Q205022","NEWvalue","NAME_EN","","Bioko"
"Q205022","NEWvalue","NAME_ES","","Bioko"
"Q205022","NEWvalue","NAME_FR","","Bioko"
"Q205022","NEWvalue","NAME_EL","","Μπιόκο Νήσος"
"Q205022","NEWvalue","NAME_ID","","Bioko"
"Q205022","NEWvalue","NAME_IT","","Isola di Bioko"
"Q205022","NEWvalue","NAME_JA","","ビオコ島"
"Q205022","NEWvalue","NAME_KO","","비오코 섬"
"Q205022","NEWvalue","NAME_NL","","Bioko"
"Q205022","NEWvalue","NAME_PL","","Bioko"
"Q205022","NEWvalue","NAME_PT","","Bioko"
"Q205022","NEWvalue","NAME_RU","","Биоко"
"Q205022","NEWvalue","NAME_SV","","Bioko"
"Q205022","NEWvalue","NAME_VI","","Bioko"
"Q205022","NEWvalue","NAME_ZH","","比奥科岛"
"Q5813","MODvalue","NAME_FR","îles Canaries","Îles Canaries"
"Q1249309","NEWvalue","NAME_EN","","Pantelleria Island"
"Q1249309","NEWvalue","NAME_FR","","Pantelleria"
"Q1249309","NEWvalue","NAME_IT","","Isola di Pantelleria"
"Q1249309","NEWvalue","NAME_JA","","パンテッレリーア島"
"Q1249309","NEWvalue","NAME_NL","","Pantelleria Island"
"Q1249309","NEWvalue","NAME_PT","","Ilha de Pantelária"
"Q3311985","NEWvalue","NAME_AR","","غيرنزي"
"Q3311985","NEWvalue","NAME_DE","","Guernsey"
"Q3311985","NEWvalue","NAME_EN","","Guernsey"
"Q3311985","NEWvalue","NAME_ES","","Guernsey"
"Q3311985","NEWvalue","NAME_FR","","Guernesey"
"Q3311985","NEWvalue","NAME_HU","","Guernsey"
"Q3311985","NEWvalue","NAME_ID","","Guernsey"
"Q3311985","NEWvalue","NAME_IT","","Guernsey"
"Q3311985","NEWvalue","NAME_NL","","Guernsey"
"Q3311985","NEWvalue","NAME_PL","","Guernsey"
"Q3311985","NEWvalue","NAME_PT","","Guernsey"
"Q3311985","NEWvalue","NAME_RU","","Гернси"
"Q3311985","NEWvalue","NAME_SV","","Guernsey"
"Q3311985","NEWvalue","NAME_TR","","Guernsey"
"Q3311985","NEWvalue","NAME_VI","","Guernsey"
"Q769680","NEWvalue","NAME_AR","","بورنهولم"
"Q769680","NEWvalue","NAME_DE","","Bornholm"
"Q769680","NEWvalue","NAME_EN","","Bornholm"
"Q769680","NEWvalue","NAME_ES","","Bornholm"
"Q769680","NEWvalue","NAME_FR","","Bornholm"
"Q769680","NEWvalue","NAME_EL","","Μπόρνχολμ"
"Q769680","NEWvalue","NAME_HU","","Bornholm"
"Q769680","NEWvalue","NAME_ID","","Bornholm"
"Q769680","NEWvalue","NAME_IT","","Bornholm"
"Q769680","NEWvalue","NAME_JA","","ボーンホルム島"
"Q769680","NEWvalue","NAME_KO","","보른홀름 섬"
"Q769680","NEWvalue","NAME_NL","","Bornholm"
"Q769680","NEWvalue","NAME_PL","","Bornholm"
"Q769680","NEWvalue","NAME_PT","","Bornholm"
"Q769680","NEWvalue","NAME_RU","","Борнхольм"
"Q769680","NEWvalue","NAME_SV","","Bornholm"
"Q769680","NEWvalue","NAME_TR","","Bornholm"
"Q769680","NEWvalue","NAME_VI","","Bornholm"
"Q769680","NEWvalue","NAME_ZH","","博恩霍姆島"
"Q22088930","NEWvalue","NAME_EN","","Naval Support Facility Diego Garcia"
"Q22088930","NEWvalue","NAME_EL","","Ναυτική Εγκατάσταση Υποστήριξης Ντιέγκο Γκαρσία"
"Q157286","NEWvalue","NAME_AR","","جزر نيكوبار"
"Q157286","NEWvalue","NAME_BN","","নিকোবর দ্বীপপুঞ্জ"
"Q157286","NEWvalue","NAME_DE","","Nikobaren"
"Q157286","NEWvalue","NAME_EN","","Nicobar Islands"
"Q157286","NEWvalue","NAME_ES","","Islas Nicobar"
"Q157286","NEWvalue","NAME_FR","","îles Nicobar"
"Q157286","NEWvalue","NAME_HI","","निकोबार द्वीपसमूह"
"Q157286","NEWvalue","NAME_ID","","Kepulauan Nikobar"
"Q157286","NEWvalue","NAME_IT","","Nicobare"
"Q157286","NEWvalue","NAME_JA","","ニコバル諸島"
"Q157286","NEWvalue","NAME_KO","","니코바르 제도"
"Q157286","NEWvalue","NAME_NL","","Nicobar Islands"
"Q157286","NEWvalue","NAME_PL","","Nikobary"
"Q157286","NEWvalue","NAME_PT","","Ilhas Nicobar"
"Q157286","NEWvalue","NAME_RU","","Никобарские острова"
"Q157286","NEWvalue","NAME_SV","","Nicobar Islands"
"Q157286","NEWvalue","NAME_VI","","Quần đảo Nicobar"
"Q157286","NEWvalue","NAME_ZH","","尼科巴群岛"
"Q782","MODvalue","NAME_KO","하와이 주","하와이주"
"Q10905515","NEWvalue","NAME_AR","","جزر ريوكيو"
"Q10905515","NEWvalue","NAME_DE","","Ryūkyū-Inseln"
"Q10905515","NEWvalue","NAME_EN","","Ryukyu Islands"
"Q10905515","NEWvalue","NAME_ES","","Islas Ryūkyū"
"Q10905515","NEWvalue","NAME_FR","","Îles Ryūkyū"
"Q10905515","NEWvalue","NAME_EL","","Νήσοι Ρίου Κίου"
"Q10905515","NEWvalue","NAME_HI","","रयुक्यु द्वीपसमूह"
"Q10905515","NEWvalue","NAME_HU","","Rjúkjú-szigetek"
"Q10905515","NEWvalue","NAME_ID","","Kepulauan Ryukyu"
"Q10905515","NEWvalue","NAME_IT","","Ryūkyū"
"Q10905515","NEWvalue","NAME_JA","","琉球諸島"
"Q10905515","NEWvalue","NAME_KO","","류큐 제도"
"Q10905515","NEWvalue","NAME_NL","","Riukiu-eilanden"
"Q10905515","NEWvalue","NAME_PL","","Wyspy Riukiu"
"Q10905515","NEWvalue","NAME_PT","","Ryūkyū"
"Q10905515","NEWvalue","NAME_RU","","Рюкю"
"Q10905515","NEWvalue","NAME_SV","","Ryukyuöarna"
"Q10905515","NEWvalue","NAME_TR","","Ryukyu Adaları"
"Q10905515","NEWvalue","NAME_ZH","","琉球群岛"
"Q1141683","NEWvalue","NAME_AR","","الجزر البركانية"
"Q1141683","NEWvalue","NAME_DE","","Kazan-rettō"
"Q1141683","NEWvalue","NAME_EN","","Volcano Islands"
"Q1141683","NEWvalue","NAME_ES","","Islas de Los Volcanes"
"Q1141683","NEWvalue","NAME_FR","","chaine des îles volcaniques"
"Q1141683","NEWvalue","NAME_EL","","Νήσοι Βολκάνο"
"Q1141683","NEWvalue","NAME_IT","","Isole Vulcano"
"Q1141683","NEWvalue","NAME_JA","","火山列島"
"Q1141683","NEWvalue","NAME_KO","","가잔 열도"
"Q1141683","NEWvalue","NAME_NL","","Volcano Islands"
"Q1141683","NEWvalue","NAME_PL","","Kazan Rettō"
"Q1141683","NEWvalue","NAME_PT","","Ilhas Vulcano"
"Q1141683","NEWvalue","NAME_RU","","Кадзан"
"Q1141683","NEWvalue","NAME_SV","","Vulkanöarna"
"Q1141683","NEWvalue","NAME_VI","","Quần đảo Kazan"
"Q1141683","NEWvalue","NAME_ZH","","火山列岛"
"Q243634","NEWvalue","NAME_AR","","جزر بونين"
"Q243634","NEWvalue","NAME_DE","","Ogasawara-guntō"
"Q243634","NEWvalue","NAME_EN","","Bonin Islands"
"Q243634","NEWvalue","NAME_ES","","Islas Ogasawara"
"Q243634","NEWvalue","NAME_FR","","îles d'Ogasawara"
"Q243634","NEWvalue","NAME_EL","","Νήσοι Ογκασαβάρα"
"Q243634","NEWvalue","NAME_HU","","Ogaszavara-szigetek"
"Q243634","NEWvalue","NAME_ID","","Kepulauan Bonin"
"Q243634","NEWvalue","NAME_IT","","Isole Bonin"
"Q243634","NEWvalue","NAME_JA","","小笠原群島"
"Q243634","NEWvalue","NAME_KO","","오가사와라 제도"
"Q243634","NEWvalue","NAME_NL","","Bonin-eilanden"
"Q243634","NEWvalue","NAME_PL","","Ogasawara"
"Q243634","NEWvalue","NAME_PT","","Ilhas Ogasawara"
"Q243634","NEWvalue","NAME_RU","","Бонинские острова"
"Q243634","NEWvalue","NAME_SV","","Ogasawaraöarna"
"Q243634","NEWvalue","NAME_TR","","Ogasavara Adaları"
"Q243634","NEWvalue","NAME_VI","","Quần đảo Ogasawara"
"Q243634","NEWvalue","NAME_ZH","","小笠原群岛"
"Q864302","NEWvalue","NAME_AR","","جزر إيزو"
"Q864302","NEWvalue","NAME_DE","","Izu-Inseln"
"Q864302","NEWvalue","NAME_EN","","Izu Islands"
"Q864302","NEWvalue","NAME_ES","","Islas Izu"
"Q864302","NEWvalue","NAME_FR","","Archipel d'Izu"
"Q864302","NEWvalue","NAME_EL","","Νήσοι Ίζου"
"Q864302","NEWvalue","NAME_IT","","Isole Izu"
"Q864302","NEWvalue","NAME_JA","","伊豆諸島"
"Q864302","NEWvalue","NAME_KO","","이즈 제도"
"Q864302","NEWvalue","NAME_NL","","Izu-eilanden"
"Q864302","NEWvalue","NAME_PL","","Wyspy Izu"
"Q864302","NEWvalue","NAME_PT","","Ilhas Izu"
"Q864302","NEWvalue","NAME_RU","","Идзу"
"Q864302","NEWvalue","NAME_SV","","Izuöarna"
"Q864302","NEWvalue","NAME_TR","","Izu Adaları"
"Q864302","NEWvalue","NAME_VI","","Quần đảo Izu"
"Q864302","NEWvalue","NAME_ZH","","伊豆群島"
"Q41172","NEWvalue","NAME_DE","","Ulleungdo"
"Q41172","NEWvalue","NAME_EN","","Ulleungdo"
"Q41172","NEWvalue","NAME_ES","","Ulleungdo"
"Q41172","NEWvalue","NAME_FR","","Ulleungdo"
"Q41172","NEWvalue","NAME_ID","","Ulleungdo"
"Q41172","NEWvalue","NAME_IT","","Ulleungdo"
"Q41172","NEWvalue","NAME_JA","","鬱陵島"
"Q41172","NEWvalue","NAME_KO","","울릉도"
"Q41172","NEWvalue","NAME_NL","","Ulleungdo"
"Q41172","NEWvalue","NAME_PL","","Ullŭng-do"
"Q41172","NEWvalue","NAME_PT","","Ulleungdo"
"Q41172","NEWvalue","NAME_RU","","Уллындо"
"Q41172","NEWvalue","NAME_SV","","Ulleung-do"
"Q41172","NEWvalue","NAME_TR","","Ulleungdo"
"Q41172","NEWvalue","NAME_VI","","Ulleungdo"
"Q41172","NEWvalue","NAME_ZH","","鬱陵島"
"Q485315","NEWvalue","NAME_DE","","Baengnyeong-Insel"
"Q485315","NEWvalue","NAME_EN","","Baengnyeongdo"
"Q485315","NEWvalue","NAME_ES","","Baengnyeong"
"Q485315","NEWvalue","NAME_FR","","Baengnyeong"
"Q485315","NEWvalue","NAME_ID","","Baengnyeongdo"
"Q485315","NEWvalue","NAME_IT","","Isola di Baengnyeong"
"Q485315","NEWvalue","NAME_JA","","白ニョン島"
"Q485315","NEWvalue","NAME_KO","","백령도"
"Q485315","NEWvalue","NAME_NL","","Baengnyeongdo"
"Q485315","NEWvalue","NAME_PL","","Paengnyŏng"
"Q485315","NEWvalue","NAME_PT","","Baengnyeong"
"Q485315","NEWvalue","NAME_RU","","Пэннёндо"
"Q485315","NEWvalue","NAME_SV","","Baengnyeongön"
"Q485315","NEWvalue","NAME_VI","","Baengnyeong"
"Q485315","NEWvalue","NAME_ZH","","白翎岛"
"Q14056","NEWvalue","NAME_BN","","ইয়ান মায়েন"
"Q46650","NEWvalue","NAME_AR","","جزيرة ماكواري"
"Q46650","NEWvalue","NAME_DE","","Macquarieinsel"
"Q46650","NEWvalue","NAME_EN","","Macquarie Island"
"Q46650","NEWvalue","NAME_ES","","Isla Macquarie"
"Q46650","NEWvalue","NAME_FR","","île Macquarie"
"Q46650","NEWvalue","NAME_EL","","Νήσος Μακουάρι"
"Q46650","NEWvalue","NAME_HU","","Macquarie-sziget"
"Q46650","NEWvalue","NAME_ID","","Pulau Macquarie"
"Q46650","NEWvalue","NAME_IT","","Isola Macquarie"
"Q46650","NEWvalue","NAME_JA","","マッコーリー島"
"Q46650","NEWvalue","NAME_KO","","맥쿼리 섬"
"Q46650","NEWvalue","NAME_NL","","Macquarie-eiland"
"Q46650","NEWvalue","NAME_PL","","Macquarie"
"Q46650","NEWvalue","NAME_PT","","Ilha Macquarie"
"Q46650","NEWvalue","NAME_RU","","Маккуори"
"Q46650","NEWvalue","NAME_SV","","Macquarieön"
"Q46650","NEWvalue","NAME_TR","","Macquarie Adası"
"Q46650","NEWvalue","NAME_VI","","Đảo Macquarie"
"Q46650","NEWvalue","NAME_ZH","","麦夸里岛"
"Q114935","NEWvalue","NAME_DE","","Kermadecinseln"
"Q114935","NEWvalue","NAME_EN","","Kermadec Islands"
"Q114935","NEWvalue","NAME_ES","","Islas Kermadec"
"Q114935","NEWvalue","NAME_FR","","Îles Kermadec"
"Q114935","NEWvalue","NAME_HU","","Kermadec-szigetek"
"Q114935","NEWvalue","NAME_IT","","Isole Kermadec"
"Q114935","NEWvalue","NAME_JA","","ケルマディック諸島"
"Q114935","NEWvalue","NAME_NL","","Kermadeceilanden"
"Q114935","NEWvalue","NAME_PL","","Kermadec"
"Q114935","NEWvalue","NAME_PT","","Ilhas Kermadec"
"Q114935","NEWvalue","NAME_RU","","Кермадек"
"Q114935","NEWvalue","NAME_SV","","Kermadecöarna"
"Q114935","NEWvalue","NAME_TR","","Kermadec Adaları"
"Q114935","NEWvalue","NAME_VI","","Quần đảo Kermadec"
"Q114935","NEWvalue","NAME_ZH","","克马德克群岛"
"Q26988","NEWvalue","NAME_AR","","جزر كوك"
"Q26988","NEWvalue","NAME_BN","","কুক দ্বীপপুঞ্জ"
"Q26988","NEWvalue","NAME_DE","","Cookinseln"
"Q26988","NEWvalue","NAME_EN","","Cook Islands"
"Q26988","NEWvalue","NAME_ES","","Islas Cook"
"Q26988","NEWvalue","NAME_FR","","Îles Cook"
"Q26988","NEWvalue","NAME_EL","","Νήσοι Κουκ"
"Q26988","NEWvalue","NAME_HI","","कुक द्वीपसमूह"
"Q26988","NEWvalue","NAME_HU","","Cook-szigetek"
"Q26988","NEWvalue","NAME_ID","","Kepulauan Cook"
"Q26988","NEWvalue","NAME_IT","","Isole Cook"
"Q26988","NEWvalue","NAME_JA","","クック諸島"
"Q26988","NEWvalue","NAME_KO","","쿡 제도"
"Q26988","NEWvalue","NAME_NL","","Cookeilanden"
"Q26988","NEWvalue","NAME_PL","","Wyspy Cooka"
"Q26988","NEWvalue","NAME_PT","","Ilhas Cook"
"Q26988","NEWvalue","NAME_RU","","Острова Кука"
"Q26988","NEWvalue","NAME_SV","","Cooköarna"
"Q26988","NEWvalue","NAME_TR","","Cook Adaları"
"Q26988","NEWvalue","NAME_VI","","Quần đảo Cook"
"Q26988","NEWvalue","NAME_ZH","","库克群岛"
"Q685","MODvalue","NAME_FR","Salomon","Îles Salomon"
"Q118223","NEWvalue","NAME_DE","","Südliche Sandwichinseln"
"Q118223","NEWvalue","NAME_EN","","South Sandwich Islands"
"Q118223","NEWvalue","NAME_ES","","Islas Sandwich del Sur"
"Q118223","NEWvalue","NAME_FR","","Îles Sandwich du Sud"
"Q118223","NEWvalue","NAME_IT","","Isole Sandwich Australi"
"Q118223","NEWvalue","NAME_NL","","South Sandwich Islands"
"Q118223","NEWvalue","NAME_PL","","Sandwich Południowy"
"Q118223","NEWvalue","NAME_PT","","Ilhas Sandwich do Sul"
"Q118223","NEWvalue","NAME_RU","","Южные Сандвичевы острова"
"Q118223","NEWvalue","NAME_SV","","Sydsandwichöarna"
"Q118223","NEWvalue","NAME_ZH","","南桑威奇群島"
"Q1137202","NEWvalue","NAME_DE","","Südgeorgien"
"Q1137202","NEWvalue","NAME_EN","","South Georgia"
"Q1137202","NEWvalue","NAME_ES","","Georgia del Sur"
"Q1137202","NEWvalue","NAME_FR","","Géorgie du Sud"
"Q1137202","NEWvalue","NAME_IT","","Georgia del Sud"
"Q1137202","NEWvalue","NAME_JA","","サウスジョージア島"
"Q1137202","NEWvalue","NAME_KO","","사우스조지아 섬"
"Q1137202","NEWvalue","NAME_NL","","Zuid-Georgia"
"Q1137202","NEWvalue","NAME_PL","","Georgia Południowa"
"Q1137202","NEWvalue","NAME_PT","","Geórgia do Sul"
"Q1137202","NEWvalue","NAME_RU","","Южная Георгия"
"Q1137202","NEWvalue","NAME_SV","","Sydgeorgien"
"Q1137202","NEWvalue","NAME_ZH","","南喬治亞島"
"Q2860218","NEWvalue","NAME_AR","","أرخبيل سقطرى"
"Q2860218","NEWvalue","NAME_DE","","Sokotra"
"Q2860218","NEWvalue","NAME_EN","","Socotra Archipelago"
"Q2860218","NEWvalue","NAME_FR","","Archipel de Socotra"
"Q2860218","NEWvalue","NAME_IT","","arcipelago di Socotra"
"Q2860218","NEWvalue","NAME_NL","","Socotra-archipel"
"Q2860218","NEWvalue","NAME_PL","","Sokotra"
"Q2860218","NEWvalue","NAME_RU","","Сокотра"
"Q2860218","NEWvalue","NAME_ZH","","索科特拉群岛"
"Q172216","NEWvalue","NAME_AR","","جزر بحر كورال"
"Q172216","NEWvalue","NAME_BN","","কোরাল সাগর দ্বীপপুঞ্জ"
"Q172216","NEWvalue","NAME_DE","","Korallenmeerinseln"
"Q172216","NEWvalue","NAME_EN","","Coral Sea Islands"
"Q172216","NEWvalue","NAME_ES","","Islas del Mar del Coral"
"Q172216","NEWvalue","NAME_FR","","Îles de la mer de Corail"
"Q172216","NEWvalue","NAME_EL","","Νησιά Θάλασσας των Κοραλίων"
"Q172216","NEWvalue","NAME_HI","","कोरल सागर द्वीप समूह"
"Q172216","NEWvalue","NAME_HU","","Korall-tengeri-szigetek"
"Q172216","NEWvalue","NAME_ID","","Kepulauan Laut Karang"
"Q172216","NEWvalue","NAME_IT","","Isole del Mar dei Coralli"
"Q172216","NEWvalue","NAME_JA","","コーラル・シー諸島"
"Q172216","NEWvalue","NAME_KO","","산호해 제도"
"Q172216","NEWvalue","NAME_NL","","Koraalzee-eilanden"
"Q172216","NEWvalue","NAME_PL","","Wyspy Morza Koralowego"
"Q172216","NEWvalue","NAME_PT","","Ilhas do Mar de Coral"
"Q172216","NEWvalue","NAME_RU","","Территория островов Кораллового моря"
"Q172216","NEWvalue","NAME_SV","","Korallhavöarna"
"Q172216","NEWvalue","NAME_TR","","Mercan Denizi Adaları"
"Q172216","NEWvalue","NAME_VI","","Quần đảo Biển San hô"
"Q172216","NEWvalue","NAME_ZH","","珊瑚海群岛"
"Q215664","NEWvalue","NAME_HU","","Spratly-szigetek"
"Q108489","NEWvalue","NAME_AR","","الجزر البلاجية"
"Q108489","NEWvalue","NAME_DE","","Pelagische Inseln"
"Q108489","NEWvalue","NAME_EN","","Pelagie Islands"
"Q108489","NEWvalue","NAME_ES","","Islas Pelagias"
"Q108489","NEWvalue","NAME_FR","","Îles Pélages"
"Q108489","NEWvalue","NAME_EL","","Πελάγους Νήσοι"
"Q108489","NEWvalue","NAME_HU","","Pelagie-szigetek"
"Q108489","NEWvalue","NAME_ID","","Kepulauan Pelagie"
"Q108489","NEWvalue","NAME_IT","","Isole Pelagie"
"Q108489","NEWvalue","NAME_JA","","ペラージェ諸島"
"Q108489","NEWvalue","NAME_KO","","펠라제 제도"
"Q108489","NEWvalue","NAME_NL","","Pelagische Eilanden"
"Q108489","NEWvalue","NAME_PL","","Wyspy Pelagijskie"
"Q108489","NEWvalue","NAME_PT","","Ilhas Pelágias"
"Q108489","NEWvalue","NAME_RU","","Пелагские острова"
"Q108489","NEWvalue","NAME_SV","","Pelagiska öarna"
"Q108489","NEWvalue","NAME_ZH","","佩拉杰群岛"
"Q3405693","NEWvalue","NAME_AR","","سارك"
"Q3405693","NEWvalue","NAME_BN","","সার্ক"
"Q3405693","NEWvalue","NAME_DE","","Sark"
"Q3405693","NEWvalue","NAME_EN","","Sark"
"Q3405693","NEWvalue","NAME_ES","","Sark"
"Q3405693","NEWvalue","NAME_FR","","Sercq"
"Q3405693","NEWvalue","NAME_EL","","Σαρκ"
"Q3405693","NEWvalue","NAME_HI","","सर्क"
"Q3405693","NEWvalue","NAME_HU","","Sark"
"Q3405693","NEWvalue","NAME_ID","","Sark"
"Q3405693","NEWvalue","NAME_IT","","Sark"
"Q3405693","NEWvalue","NAME_JA","","サーク島"
"Q3405693","NEWvalue","NAME_KO","","사크 섬"
"Q3405693","NEWvalue","NAME_NL","","Sark"
"Q3405693","NEWvalue","NAME_PL","","Sark"
"Q3405693","NEWvalue","NAME_PT","","Sark"
"Q3405693","NEWvalue","NAME_RU","","Сарк"
"Q3405693","NEWvalue","NAME_SV","","Sark"
"Q3405693","NEWvalue","NAME_TR","","Sark"
"Q3405693","NEWvalue","NAME_VI","","Sark"
"Q3405693","NEWvalue","NAME_ZH","","薩克島"
"Q179313","NEWvalue","NAME_AR","","آلدرني"
"Q179313","NEWvalue","NAME_DE","","Alderney"
"Q179313","NEWvalue","NAME_EN","","Alderney"
"Q179313","NEWvalue","NAME_ES","","Alderney"
"Q179313","NEWvalue","NAME_FR","","Aurigny"
"Q179313","NEWvalue","NAME_EL","","Άλντερνεϊ"
"Q179313","NEWvalue","NAME_HU","","Alderney"
"Q179313","NEWvalue","NAME_ID","","Alderney"
"Q179313","NEWvalue","NAME_IT","","Alderney"
"Q179313","NEWvalue","NAME_JA","","オルダニー島"
"Q179313","NEWvalue","NAME_KO","","올더니 섬"
"Q179313","NEWvalue","NAME_NL","","Alderney"
"Q179313","NEWvalue","NAME_PL","","Alderney"
"Q179313","NEWvalue","NAME_PT","","Alderney"
"Q179313","NEWvalue","NAME_RU","","Олдерни"
"Q179313","NEWvalue","NAME_SV","","Alderney"
"Q179313","NEWvalue","NAME_TR","","Alderney"
"Q179313","NEWvalue","NAME_VI","","Alderney"
