"wd_id","status","variable","value_old","value_new"
"Q26988","NEWvalue","NAME_EN","","Cook Islands"
"Q26988","NEWvalue","NAME_ES","","Islas Cook"
"Q26988","NEWvalue","NAME_FR","","Îles Cook"
"Q26988","NEWvalue","NAME_EL","","Νήσοι Κουκ"
"Q26988","NEWvalue","NAME_HI","","कुक द्वीपसमूह"
"Q26988","NEWvalue","NAME_HU","","Cook-szigetek"
"Q26988","NEWvalue","NAME_ID","","Kepulauan Cook"
"Q26988","NEWvalue","NAME_IT","","Isole Cook"
"Q26988","NEWvalue","NAME_JA","","クック諸島"
"Q26988","NEWvalue","NAME_KO","","쿡 제도"
"Q26988","NEWvalue","NAME_NL","","Cookeilanden"
"Q26988","NEWvalue","NAME_PL","","Wyspy Cooka"
"Q26988","NEWvalue","NAME_PT","","Ilhas Cook"
"Q26988","NEWvalue","NAME_RU","","Острова Кука"
"Q26988","NEWvalue","NAME_SV","","Cooköarna"
"Q26988","NEWvalue","NAME_TR","","Cook Adaları"
"Q26988","NEWvalue","NAME_VI","","Quần đảo Cook"
"Q26988","NEWvalue","NAME_ZH","","库克群岛"
"Q685","MODvalue","NAME_FR","Salomon","Îles Salomon"
"Q35086","NEWvalue","NAME_AR","","جورجيا الجنوبية وجزر ساندويتش الجنوبية"
"Q35086","NEWvalue","NAME_BN","","দক্ষিণ জর্জিয়া ও দক্ষিণ স্যন্ডউইচ দ্বীপপুঞ্জ"
"Q35086","NEWvalue","NAME_DE","","Südgeorgien und die Südlichen Sandwichinseln"
"Q35086","NEWvalue","NAME_EN","","South Georgia and the South Sandwich Islands"
"Q35086","NEWvalue","NAME_ES","","Islas Georgias del Sur y Sándwich del Sur"
"Q35086","NEWvalue","NAME_FR","","Géorgie du Sud-et-les Îles Sandwich du Sud"
"Q35086","NEWvalue","NAME_EL","","Νήσοι Νότια Γεωργία και Νότιες Σάντουιτς"
"Q35086","NEWvalue","NAME_HI","","दक्षिण जॉर्जिया एवं दक्षिण सैंडविच द्वीप समूह"
"Q35086","NEWvalue","NAME_HU","","Déli-Georgia és Déli-Sandwich-szigetek"
"Q35086","NEWvalue","NAME_ID","","Georgia Selatan dan Kepulauan Sandwich Selatan"
"Q35086","NEWvalue","NAME_IT","","Georgia del Sud e isole Sandwich meridionali"
"Q35086","NEWvalue","NAME_JA","","サウスジョージア・サウスサンドウィッチ諸島"
"Q35086","NEWvalue","NAME_KO","","사우스조지아 사우스샌드위치 제도"
"Q35086","NEWvalue","NAME_NL","","Zuid-Georgia en de Zuidelijke Sandwicheilanden"
"Q35086","NEWvalue","NAME_PL","","Georgia Południowa i Sandwich Południowy"
"Q35086","NEWvalue","NAME_PT","","Ilhas Geórgia do Sul e Sandwich do Sul"
"Q35086","NEWvalue","NAME_RU","","Южная Георгия и Южные Сандвичевы острова"
"Q35086","NEWvalue","NAME_SV","","Sydgeorgien och Sydsandwichöarna"
"Q35086","NEWvalue","NAME_TR","","Güney Georgia ve Güney Sandwich Adaları"
"Q35086","NEWvalue","NAME_VI","","Nam Georgia và Quần đảo Nam Sandwich"
"Q35086","NEWvalue","NAME_ZH","","南喬治亞島與南桑威奇群島"
"Q172216","NEWvalue","NAME_AR","","جزر بحر كورال"
"Q172216","NEWvalue","NAME_BN","","কোরাল সাগর দ্বীপপুঞ্জ"
"Q172216","NEWvalue","NAME_DE","","Korallenmeerinseln"
"Q172216","NEWvalue","NAME_EN","","Coral Sea Islands"
"Q172216","NEWvalue","NAME_ES","","Islas del Mar del Coral"
"Q172216","NEWvalue","NAME_FR","","Îles de la mer de Corail"
"Q172216","NEWvalue","NAME_EL","","Νησιά Θάλασσας των Κοραλίων"
"Q172216","NEWvalue","NAME_HI","","कोरल सागर द्वीप समूह"
"Q172216","NEWvalue","NAME_HU","","Korall-tengeri-szigetek"
"Q172216","NEWvalue","NAME_ID","","Kepulauan Laut Karang"
"Q172216","NEWvalue","NAME_IT","","Isole del Mar dei Coralli"
"Q172216","NEWvalue","NAME_JA","","コーラル・シー諸島"
"Q172216","NEWvalue","NAME_KO","","산호해 제도"
"Q172216","NEWvalue","NAME_NL","","Koraalzee-eilanden"
"Q172216","NEWvalue","NAME_PL","","Wyspy Morza Koralowego"
"Q172216","NEWvalue","NAME_PT","","Ilhas do Mar de Coral"
"Q172216","NEWvalue","NAME_RU","","Территория островов Кораллового моря"
"Q172216","NEWvalue","NAME_SV","","Korallhavöarna"
"Q172216","NEWvalue","NAME_TR","","Mercan Denizi Adaları"
"Q172216","NEWvalue","NAME_VI","","Quần đảo Biển San hô"
"Q172216","NEWvalue","NAME_ZH","","珊瑚海群岛"
"Q215664","NEWvalue","NAME_HU","","Spratly-szigetek"
"Q1257783","NEWvalue","NAME_AR","","ضفة باجو نيوفو"
"Q1257783","NEWvalue","NAME_BN","","বাজো নুয়েভো তীর"
"Q1257783","NEWvalue","NAME_DE","","Bajo-Nuevo-Bank"
"Q1257783","NEWvalue","NAME_EN","","Bajo Nuevo Bank"
"Q1257783","NEWvalue","NAME_ES","","Bajo Nuevo"
"Q1257783","NEWvalue","NAME_FR","","Banc de Bajo Nuevo"
"Q1257783","NEWvalue","NAME_EL","","Μπάτζο Νουέβο Μπανκ"
"Q1257783","NEWvalue","NAME_HI","","बाखो न्युएवो तट"
"Q1257783","NEWvalue","NAME_HU","","Petrel-szigetek"
"Q1257783","NEWvalue","NAME_ID","","Tepi Bajo Nuevo"
"Q1257783","NEWvalue","NAME_IT","","Bajo Nuevo Bank"
"Q1257783","NEWvalue","NAME_JA","","バホヌエボ"
"Q1257783","NEWvalue","NAME_KO","","바호 누에보 뱅크"
"Q1257783","NEWvalue","NAME_NL","","Bajo Nuevo"
"Q1257783","NEWvalue","NAME_PL","","Bajo Nuevo"
"Q1257783","NEWvalue","NAME_PT","","Ilha Baixo Novo"
"Q1257783","NEWvalue","NAME_RU","","Бахо-Нуэво"
"Q1257783","NEWvalue","NAME_SV","","Bajo Nuevo"
"Q1257783","NEWvalue","NAME_TR","","Bajo Nuevo Bank"
"Q1257783","NEWvalue","NAME_VI","","Bajo Nuevo Bank"
"Q1257783","NEWvalue","NAME_ZH","","巴霍努埃沃礁"
"Q628716","NEWvalue","NAME_HU","","Scarborough-zátony"
"Q628716","MODvalue","NAME_SV","Panatag","Scarboroughrevet"
