"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q760","","182273","سانت لوسيا","সেন্ট লুসিয়া","St. Lucia","Saint Lucia","Santa Lucía","Sainte-Lucie","Αγία Λουκία","सेंट लूसिया","Saint Lucia","Saint Lucia","Saint Lucia","セントルシア","세인트루시아","Saint Lucia","Saint Lucia","Santa Lúcia","Сент-Люсия","Saint Lucia","Saint Lucia","Saint Lucia","圣卢西亚"
"Q763","","54191","سانت كيتس ونيفيس","সেন্ট কিট্‌স ও নেভিস","St. Kitts und Nevis","Saint Kitts and Nevis","San Cristóbal y Nieves","Saint-Christophe-et-Niévès","Άγιος Χριστόφορος και Νέβις","सन्त किट्स और नेविस","Saint Kitts és Nevis","Saint Kitts dan Nevis","Saint Kitts e Nevis","セントクリストファー・ネイビス","세인트키츠 네비스","Saint Kitts en Nevis","Saint Kitts i Nevis","São Cristóvão e Nevis","Сент-Китс и Невис","Saint Kitts och Nevis","Saint Kitts ve Nevis","Saint Kitts và Nevis","聖克里斯多福與尼維斯"
"Q766","","2950210","جامايكا","জ্যামাইকা","Jamaika","Jamaica","Jamaica","Jamaïque","Τζαμάικα","जमैका","Jamaica","Jamaika","Giamaica","ジャマイカ","자메이카","Jamaica","Jamajka","Jamaica","Ямайка","Jamaica","Jamaika","Jamaica","牙买加"
"Q39","","8211700","سويسرا","সুইজারল্যান্ড","Schweiz","Switzerland","Suiza","Suisse","Ελβετία","स्विट्ज़रलैण्ड","Svájc","Swiss","Svizzera","スイス","스위스","Zwitserland","Szwajcaria","Suíça","Швейцария","Schweiz","İsviçre","Thụy Sĩ","瑞士"
"Q769","","105897","غرينادا","গ্রেনাডা","Grenada","Grenada","Granada","Grenade","Γρενάδα","ग्रेनाडा","Grenada","Grenada","Grenada","グレナダ","그레나다","Grenada","Grenada","Granada","Гренада","Grenada","Grenada","Grenada","格林纳达"
"Q774","","15468203","غواتيمالا","গুয়াতেমালা","Guatemala","Guatemala","Guatemala","Guatemala","Γουατεμάλα","ग्वाटेमाला","Guatemala","Guatemala","Guatemala","グアテマラ","과테말라","Guatemala","Gwatemala","Guatemala","Гватемала","Guatemala","Guatemala","Guatemala","危地马拉"
"Q40","","8572895","النمسا","অস্ট্রিয়া","Österreich","Austria","Austria","Autriche","Αυστρία","ऑस्ट्रिया","Ausztria","Austria","Austria","オーストリア","오스트리아","Oostenrijk","Austria","Áustria","Австрия","Österrike","Avusturya","Áo","奥地利"
"Q778","","377374","باهاماس","বাহামা দ্বীপপুঞ্জ","Bahamas","The Bahamas","Bahamas","Bahamas","Μπαχάμες","बहामास","Bahama-szigetek","Bahama","Bahama","バハマ","바하마","Bahama's","Bahamy","Bahamas","Багамские Острова","Bahamas","Bahamalar","Bahamas","巴哈马"
"Q781","","89985","أنتيغوا وباربودا","অ্যান্টিগুয়া ও বার্বুডা","Antigua und Barbuda","Antigua and Barbuda","Antigua y Barbuda","Antigua-et-Barbuda","Αντίγκουα και Μπαρμπούντα","अण्टीगुआ और बारबूडा","Antigua és Barbuda","Antigua dan Barbuda","Antigua e Barbuda","アンティグア・バーブーダ","앤티가 바부다","Antigua en Barbuda","Antigua i Barbuda","Antígua e Barbuda","Антигуа и Барбуда","Antigua och Barbuda","Antigua ve Barbuda","Antigua và Barbuda","安提瓜和巴布达"
"Q783","","8097688","هندوراس","হন্ডুরাস","Honduras","Honduras","Honduras","Honduras","Ονδούρα","हौण्डुरस","Honduras","Honduras","Honduras","ホンジュラス","온두라스","Honduras","Honduras","Honduras","Гондурас","Honduras","Honduras","Honduras","洪都拉斯"
"Q43","","76223639","تركيا","তুরস্ক","Türkei","Turkey","Turquía","Turquie","Τουρκία","तुर्की","Törökország","Turki","Turchia","トルコ","터키","Turkije","Turcja","Turquia","Турция","Turkiet","Türkiye","Thổ Nhĩ Kỳ","土耳其"
"Q41","","10815197","اليونان","গ্রিস","Griechenland","Greece","Grecia","Grèce","Ελλάδα","यूनान","Görögország","Yunani","Grecia","ギリシャ","그리스","Griekenland","Grecja","Grécia","Греция","Grekland","Yunanistan","Hy Lạp","希腊"
"Q786","","10403761","جمهورية الدومينيكان","ডোমিনিকান প্রজাতন্ত্র","Dominikanische Republik","Dominican Republic","República Dominicana","République dominicaine","Δομινικανή Δημοκρατία","डोमिनिकन गणराज्य","Dominikai Köztársaság","Republik Dominika","Repubblica Dominicana","ドミニカ共和国","도미니카 공화국","Dominicaanse Republiek","Dominikana","República Dominicana","Доминиканская Республика","Dominikanska republiken","Dominik Cumhuriyeti","Cộng hòa Dominica","多明尼加"
"Q784","","72003","دومينيكا","ডোমিনিকা","Dominica","Dominica","Dominica","Dominique","Δομινίκα","डोमिनिका","Dominikai Közösség","Dominika","Dominica","ドミニカ国","도미니카 연방","Dominica","Dominika","Dominica","Доминика","Dominica","Dominika","Dominica","多米尼克"
"Q45","","10457295","البرتغال","পর্তুগাল","Portugal","Portugal","Portugal","Portugal","Πορτογαλία","पुर्तगाल","Portugália","Portugal","Portogallo","ポルトガル","포르투갈","Portugal","Portugalia","Portugal","Португалия","Portugal","Portekiz","Bồ Đào Nha","葡萄牙"
"Q790","","10317461","هايتي","হাইতি","Haiti","Haiti","Haití","Haïti","Αϊτή","हैती","Haiti","Haiti","Haiti","ハイチ","아이티","Haïti","Haiti","Haiti","Республика Гаити","Haiti","Haiti","Haiti","海地"
"Q863","","8610000","طاجيكستان","তাজিকিস্তান","Tadschikistan","Tajikistan","Tayikistán","Tadjikistan","Τατζικιστάν","ताजिकिस्तान","Tádzsikisztán","Tajikistan","Tagikistan","タジキスタン","타지키스탄","Tadzjikistan","Tadżykistan","Tajiquistão","Таджикистан","Tadzjikistan","Tacikistan","Tajikistan","塔吉克斯坦"
"Q55","","17000000","هولندا","নেদারল্যান্ডস","Niederlande","Netherlands","Países Bajos","Pays-Bas","Ολλανδία","नीदरलैण्ड","Hollandia","Belanda","Paesi Bassi","オランダ","네덜란드","Nederland","Holandia","Países Baixos","Нидерланды","Nederländerna","Hollanda","Hà Lan","荷蘭"
"Q51","","5000","أنتاركتيكا","অ্যান্টার্কটিকা","Antarktika","Antarctica","Antártida","Antarctique","Ανταρκτική","अंटार्कटिका","Antarktika","Antartika","Antartide","南極大陸","남극","Antarctica","Antarktyda","Antártida","Антарктида","Antarktis","Antarktika","Châu Nam Cực","南极洲"
"Q865","","23508362","تايوان","তাইওয়ান","Taiwan","Taiwan","Taiwán","Taïwan","Δημοκρατία της Κίνας","चीनी गणराज्य","Kínai Köztársaság","Republik Tiongkok","Taiwan","中華民国","중화민국","Taiwan","Republika Chińska","Taiwan","Китайская Республика","Taiwan","Çin Cumhuriyeti","Đài Loan","中華民國"
"Q869","","65931550","تايلاند","থাইল্যান্ড","Thailand","Thailand","Tailandia","Thaïlande","Ταϊλάνδη","थाईलैण्ड","Thaiföld","Thailand","Thailandia","タイ王国","태국","Thailand","Tajlandia","Tailândia","Таиланд","Thailand","Tayland","Thái Lan","泰国"
"Q77","","3407062","الأوروغواي","উরুগুয়ে","Uruguay","Uruguay","Uruguay","Uruguay","Ουρουγουάη","उरुग्वे","Uruguay","Uruguay","Uruguay","ウルグアイ","우루과이","Uruguay","Urugwaj","Uruguai","Уругвай","Uruguay","Uruguay","Uruguay","乌拉圭"
"Q79","","94798827","مصر","মিশর","Ägypten","Egypt","Egipto","Égypte","Αίγυπτος","मिस्र","Egyiptom","Mesir","Egitto","エジプト","이집트","Egypte","Egipt","Egito","Египет","Egypten","Mısır","Ai Cập","埃及"
"Q874","","5125693","تركمانستان","তুর্কমেনিস্তান","Turkmenistan","Turkmenistan","Turkmenistán","Turkménistan","Τουρκμενιστάν","तुर्कमेनिस्तान","Türkmenisztán","Turkmenistan","Turkmenistan","トルクメニスタン","투르크메니스탄","Turkmenistan","Turkmenistan","Turquemenistão","Туркмения","Turkmenistan","Türkmenistan","Turkmenistan","土库曼斯坦"
"Q878","","9346129","الإمارات العربية المتحدة","সংযুক্ত আরব আমিরাত","Vereinigte Arabische Emirate","United Arab Emirates","Emiratos Árabes Unidos","Émirats arabes unis","Ηνωμένα Αραβικά Εμιράτα","संयुक्त अरब अमीरात","Egyesült Arab Emírségek","Uni Emirat Arab","Emirati Arabi Uniti","アラブ首長国連邦","아랍에미리트","Verenigde Arabische Emiraten","Zjednoczone Emiraty Arabskie","Emirados Árabes Unidos","Объединённые Арабские Эмираты","Förenade Arabemiraten","Birleşik Arap Emirlikleri","Các Tiểu vương quốc Ả Rập Thống nhất","阿拉伯联合酋长国"
"Q881","","91700000","فيتنام","ভিয়েতনাম","Vietnam","Vietnam","Vietnam","Viêt Nam","Βιετνάμ","वियतनाम","Vietnám","Vietnam","Vietnam","ベトナム","베트남","Vietnam","Wietnam","Vietname","Вьетнам","Vietnam","Vietnam","Việt Nam","越南"
"Q96","","130526945","المكسيك","মেক্সিকো","Mexiko","Mexico","México","Mexique","Μεξικό","मेक्सिको","Mexikó","Meksiko","Messico","メキシコ","멕시코","Mexico","Meksyk","México","Мексика","Mexiko","Meksika","México","墨西哥"
"Q884","","51069375","كوريا الجنوبية","দক্ষিণ কোরিয়া","Südkorea","South Korea","Corea del Sur","Corée du Sud","Νότια Κορέα","दक्षिण कोरिया","Dél-Korea","Korea Selatan","Corea del Sud","大韓民国","대한민국","Zuid-Korea","Korea Południowa","Coreia do Sul","Республика Корея","Sydkorea","Güney Kore","Hàn Quốc","大韩民国"
"Q114","","44353691","كينيا","কেনিয়া","Kenia","Kenya","Kenia","Kenya","Κένυα","कीनिया","Kenya","Kenya","Kenya","ケニア","케냐","Kenia","Kenia","Quénia","Кения","Kenya","Kenya","Kenya","肯尼亚"
"Q889","","31822848","أفغانستان","আফগানিস্তান","Afghanistan","Afghanistan","Afganistán","Afghanistan","Αφγανιστάν","अफ़्गानिस्तान","Afganisztán","Afganistan","Afghanistan","アフガニスタン","아프가니스탄","Afghanistan","Afganistan","Afeganistão","Афганистан","Afghanistan","Afganistan","Afghanistan","阿富汗"
"Q902","","156594962","بنغلاديش","বাংলাদেশ","Bangladesch","Bangladesh","Bangladés","Bangladesh","Μπανγκλαντές","बांग्लादेश","Banglades","Bangladesh","Bangladesh","バングラデシュ","방글라데시","Bangladesh","Bangladesz","Bangladesh","Бангладеш","Bangladesh","Bangladeş","Bangladesh","孟加拉国"
"Q115","","96958732","إثيوبيا","ইথিওপিয়া","Äthiopien","Ethiopia","Etiopía","Éthiopie","Αιθιοπία","इथियोपिया","Etiópia","Ethiopia","Etiopia","エチオピア","에티오피아","Ethiopië","Etiopia","Etiópia","Эфиопия","Etiopien","Etiyopya","Ethiopia","埃塞俄比亚"
"Q912","","15301650","مالي","মালি","Mali","Mali","Malí","Mali","Μάλι","माली","Mali","Mali","Mali","マリ共和国","말리","Mali","Mali","Mali","Мали","Mali","Mali","Mali","马里共和国"
"Q142","","66628000","فرنسا","ফ্রান্স","Frankreich","France","Francia","France","Γαλλία","फ़्रान्स","Franciaország","Perancis","Francia","フランス","프랑스","Frankrijk","Francja","França","Франция","Frankrike","Fransa","Pháp","法国"
"Q117","","25904598","غانا","ঘানা","Ghana","Ghana","Ghana","Ghana","Γκάνα","घाना","Ghána","Ghana","Ghana","ガーナ","가나","Ghana","Ghana","Gana","Гана","Ghana","Gana","Ghana","迦納"
"Q916","","21471618","أنغولا","অ্যাঙ্গোলা","Angola","Angola","Angola","Angola","Ανγκόλα","अंगोला","Angola","Angola","Angola","アンゴラ","앙골라","Angola","Angola","Angola","Ангола","Angola","Angola","Angola","安哥拉"
"Q917","","753947","بوتان","ভূটান","Bhutan","Bhutan","Bután","Bhoutan","Μπουτάν","भूटान","Bhután","Bhutan","Bhutan","ブータン","부탄","Bhutan","Bhutan","Butão","Бутан","Bhutan","Bhutan","Bhutan","不丹"
"Q145","","65102385","المملكة المتحدة","যুক্তরাজ্য","Vereinigtes Königreich","United Kingdom","Reino Unido","Royaume-Uni","Ηνωμένο Βασίλειο","यूनाइटेड किंगडम","Egyesült Királyság","Britania Raya","Regno Unito","イギリス","영국","Verenigd Koninkrijk","Wielka Brytania","Reino Unido","Великобритания","Storbritannien","Birleşik Krallık","Vương quốc Liên hiệp Anh và Bắc Ireland","英国"
"Q921","","417784","بروناي","ব্রুনাই","Brunei","Brunei","Brunéi","Brunei","Μπρουνέι","ब्रुनेई","Brunei","Brunei Darussalam","Brunei","ブルネイ","브루나이","Brunei","Brunei","Brunei","Бруней","Brunei","Brunei","Brunei","文莱"
"Q924","","49253126","تنزانيا","তানজানিয়া","Tansania","Tanzania","Tanzania","Tanzanie","Τανζανία","तंज़ानिया","Tanzánia","Tanzania","Tanzania","タンザニア","탄자니아","Tanzania","Tanzania","Tanzânia","Танзания","Tanzania","Tanzanya","Tanzania","坦桑尼亚"
"Q148","","1409517397","جمهورية الصين الشعبية","গণপ্রজাতন্ত্রী চীন","Volksrepublik China","People's Republic of China","República Popular China","République populaire de Chine","Λαϊκή Δημοκρατία της Κίνας","चीनी जनवादी गणराज्य","Kína","Republik Rakyat Tiongkok","Cina","中華人民共和国","중화인민공화국","Volksrepubliek China","Chińska Republika Ludowa","China","Китайская Народная Республика","Kina","Çin Halk Cumhuriyeti","Cộng hòa Nhân dân Trung Hoa","中华人民共和国"
"Q155","","200361925","البرازيل","ব্রাজিল","Brasilien","Brazil","Brasil","Brésil","Βραζιλία","ब्राज़ील","Brazília","Brasil","Brasile","ブラジル","브라질","Brazilië","Brazylia","Brasil","Бразилия","Brasilien","Brezilya","Brasil","巴西"
"Q928","","100981437","الفلبين","ফিলিপাইন","Philippinen","Philippines","Filipinas","Philippines","Φιλιππίνες","फ़िलीपीन्स","Fülöp-szigetek","Filipina","Filippine","フィリピン","필리핀","Filipijnen","Filipiny","Filipinas","Филиппины","Filippinerna","Filipinler","Philippines","菲律宾"
"Q945","","6816982","توغو","টোগো","Togo","Togo","Togo","Togo","Τόγκο","टोगो","Togo","Togo","Togo","トーゴ","토고","Togo","Togo","Togo","Того","Togo","Togo","Togo","多哥"
"Q929","","4616417","جمهورية أفريقيا الوسطى","মধ্য আফ্রিকান প্রজাতন্ত্র","Zentralafrikanische Republik","Central African Republic","República Centroafricana","République centrafricaine","Κεντροαφρικανική Δημοκρατία","मध्य अफ़्रीकी गणराज्य","Közép-afrikai Köztársaság","Republik Afrika Tengah","Repubblica Centrafricana","中央アフリカ共和国","중앙아프리카 공화국","Centraal-Afrikaanse Republiek","Republika Środkowoafrykańska","República Centro-Africana","Центральноафриканская Республика","Centralafrikanska republiken","Orta Afrika Cumhuriyeti","Cộng hòa Trung Phi","中非共和國"
"Q159","","146804372","روسيا","রাশিয়া","Russland","Russia","Rusia","Russie","Ρωσία","रूस","Oroszország","Rusia","Russia","ロシア","러시아","Rusland","Rosja","Rússia","Россия","Ryssland","Rusya","Nga","俄罗斯"
"Q948","","11304500","تونس","তিউনিসিয়া","Tunesien","Tunisia","Túnez","Tunisie","Τυνησία","ट्यूनिशिया","Tunézia","Tunisia","Tunisia","チュニジア","튀니지","Tunesië","Tunezja","Tunísia","Тунис","Tunisien","Tunus","Tunisia","突尼西亞"
"Q183","","81292400","ألمانيا","জার্মানি","Deutschland","Germany","Alemania","Allemagne","Γερμανία","जर्मनी","Németország","Jerman","Germania","ドイツ","독일","Duitsland","Niemcy","Alemanha","Германия","Tyskland","Almanya","Đức","德国"
"Q953","","14309466","زامبيا","জাম্বিয়া","Sambia","Zambia","Zambia","Zambie","Ζάμπια","ज़ाम्बिया","Zambia","Zambia","Zambia","ザンビア","잠비아","Zambia","Zambia","Zâmbia","Замбия","Zambia","Zambiya","Zambia","赞比亚"
"Q184","","9494200","روسيا البيضاء","বেলারুশ","Weißrussland","Belarus","Bielorrusia","Biélorussie","Λευκορωσία","बेलारूस","Fehéroroszország","Belarus","Bielorussia","ベラルーシ","벨라루스","Wit-Rusland","Białoruś","Bielorrússia","Белоруссия","Vitryssland","Beyaz Rusya","Belarus","白罗斯"
"Q189","","332529","آيسلندا","আইসল্যান্ড","Island","Iceland","Islandia","Islande","Ισλανδία","आइसलैण्ड","Izland","Islandia","Islanda","アイスランド","아이슬란드","IJsland","Islandia","Islândia","Исландия","Island","İzlanda","Iceland","冰岛"
"Q954","","14149648","زيمبابوي","জিম্বাবুয়ে","Simbabwe","Zimbabwe","Zimbabue","Zimbabwe","Ζιμπάμπουε","ज़िम्बाब्वे","Zimbabwe","Zimbabwe","Zimbabwe","ジンバブエ","짐바브웨","Zimbabwe","Zimbabwe","Zimbábue","Зимбабве","Zimbabwe","Zimbabve","Zimbabwe","辛巴威"
"Q958","","12340000","جنوب السودان","দক্ষিণ সুদান","Südsudan","South Sudan","Sudán del Sur","Soudan du Sud","Νότιο Σουδάν","दक्षिण सूडान","Dél-Szudán","Sudan Selatan","Sudan del Sud","南スーダン","남수단","Zuid-Soedan","Sudan Południowy","Sudão do Sul","Южный Судан","Sydsudan","Güney Sudan","Nam Sudan","南苏丹"
"Q191","","1315635","إستونيا","এস্তোনিয়া","Estland","Estonia","Estonia","Estonie","Εσθονία","एस्टोनिया","Észtország","Estonia","Estonia","エストニア","에스토니아","Estland","Estonia","Estónia","Эстония","Estland","Estonya","Estonia","爱沙尼亚"
"Q962","","10323474","بنين","বেনিন","Benin","Benin","Benín","Bénin","Μπενίν","बेनिन","Benin","Benin","Benin","ベナン","베냉","Benin","Benin","Benim","Бенин","Benin","Benin","Bénin","贝宁"
"Q211","","1953000","لاتفيا","লাতভিয়া","Lettland","Latvia","Letonia","Lettonie","Λετονία","लातविया","Lettország","Latvia","Lettonia","ラトビア","라트비아","Letland","Łotwa","Letónia","Латвия","Lettland","Letonya","Latvia","拉脫維亞"
"Q963","","2021144","بوتسوانا","বতসোয়ানা","Botswana","Botswana","Botsuana","Botswana","Μποτσουάνα","बोत्सवाना","Botswana","Botswana","Botswana","ボツワナ","보츠와나","Botswana","Botswana","Botsuana","Ботсвана","Botswana","Botsvana","Botswana","波札那"
"Q213","","10610055","التشيك","চেক প্রজাতন্ত্র","Tschechien","Czech Republic","República Checa","République tchèque","Τσεχία","चेक गणराज्य","Csehország","Republik Ceko","Repubblica Ceca","チェコ","체코","Tsjechië","Czechy","República Checa","Чехия","Tjeckien","Çek Cumhuriyeti","Cộng hòa Séc","捷克"
"Q212","","42558328","أوكرانيا","ইউক্রেন","Ukraine","Ukraine","Ucrania","Ukraine","Ουκρανία","युक्रेन","Ukrajna","Ukraina","Ucraina","ウクライナ","우크라이나","Oekraïne","Ukraina","Ucrânia","Украина","Ukraina","Ukrayna","Ukraina","乌克兰"
"Q965","","16934839","بوركينا فاسو","বুর্কিনা ফাসো","Burkina Faso","Burkina Faso","Burkina Faso","Burkina Faso","Μπουρκίνα Φάσο","बुर्किना फासो","Burkina Faso","Burkina Faso","Burkina Faso","ブルキナファソ","부르키나파소","Burkina Faso","Burkina Faso","Burkina Faso","Буркина-Фасо","Burkina Faso","Burkina Faso","Burkina Faso","布吉納法索"
"Q967","","10162532","بوروندي","বুরুন্ডি","Burundi","Burundi","Burundi","Burundi","Μπουρούντι","बुरुण्डी","Burundi","Burundi","Burundi","ブルンジ","부룬디","Burundi","Burundi","Burundi","Бурунди","Burundi","Burundi","Burundi","蒲隆地"
"Q970","","734917","جزر القمر","কোমোরোস","Komoren","Comoros","Comoras","Comores","Κομόρες","कोमोरोस","Comore-szigetek","Komoro","Comore","コモロ","코모로","Comoren","Komory","Comores","Коморы","Komorerna","Komorlar","Comoros","葛摩"
"Q214","","5426252","سلوفاكيا","স্লোভাকিয়া","Slowakei","Slovakia","Eslovaquia","Slovaquie","Σλοβακία","स्लोवाकिया","Szlovákia","Slowakia","Slovacchia","スロバキア","슬로바키아","Slowakije","Słowacja","Eslováquia","Словакия","Slovakien","Slovakya","Slovakia","斯洛伐克"
"Q971","","4447632","جمهورية الكونغو","কঙ্গো প্রজাতন্ত্র","Republik Kongo","Republic of the Congo","República del Congo","République du Congo","Δημοκρατία του Κονγκό","कांगो गणराज्य","Kongói Köztársaság","Republik Kongo","Repubblica del Congo","コンゴ共和国","콩고 공화국","Republiek Congo","Kongo","Congo","Республика Конго","Kongo-Brazzaville","Kongo Cumhuriyeti","Cộng hòa Congo","刚果共和国"
"Q974","","67513677","جمهورية الكونغو الديمقراطية","গণতান্ত্রিক কঙ্গো প্রজাতন্ত্র","Demokratische Republik Kongo","Democratic Republic of the Congo","República Democrática del Congo","République démocratique du Congo","Λαϊκή Δημοκρατία του Κονγκό","कांगो लोकतान्त्रिक गणराज्य","Kongói Demokratikus Köztársaság","Republik Demokratik Kongo","Repubblica Democratica del Congo","コンゴ民主共和国","콩고 민주 공화국","Congo-Kinshasa","Demokratyczna Republika Konga","República Democrática do Congo","Демократическая Республика Конго","Kongo-Kinshasa","Demokratik Kongo Cumhuriyeti","Cộng hòa Dân chủ Congo","刚果民主共和国"
"Q215","","2062874","سلوفينيا","স্লোভেনিয়া","Slowenien","Slovenia","Eslovenia","Slovénie","Σλοβενία","स्लोवेनिया","Szlovénia","Slovenia","Slovenia","スロベニア","슬로베니아","Slovenië","Słowenia","Eslovénia","Словения","Slovenien","Slovenya","Slovenia","斯洛文尼亚"
"Q977","","872932","جيبوتي","জিবুতি","Dschibuti","Djibouti","Yibuti","Djibouti","Τζιμπουτί","जिबूती","Dzsibuti","Djibouti","Gibuti","ジブチ","지부티","Djibouti","Dżibuti","Djibouti","Джибути","Djibouti","Cibuti","Djibouti","吉布提"
"Q983","","757014","غينيا الاستوائية","বিষুবীয় গিনি","Äquatorialguinea","Equatorial Guinea","Guinea Ecuatorial","Guinée équatoriale","Ισημερινή Γουινέα","भूमध्यरेखीय गिनी","Egyenlítői-Guinea","Guinea Khatulistiwa","Guinea Equatoriale","赤道ギニア","적도 기니","Equatoriaal-Guinea","Gwinea Równikowa","Guiné Equatorial","Экваториальная Гвинея","Ekvatorialguinea","Ekvator Ginesi","Guinea Xích Đạo","赤道几内亚"
"Q217","","2550900","مولدافيا","মলদোভা","Republik Moldau","Moldova","Moldavia","Moldavie","Μολδαβία","मॉल्डोवा","Moldova","Moldova","Moldavia","モルドバ","몰도바","Moldavië","Mołdawia","Moldávia","Молдавия","Moldavien","Moldova","Moldova","摩尔多瓦"
"Q218","","20147528","رومانيا","রোমানিয়া","Rumänien","Romania","Rumania","Roumanie","Ρουμανία","रोमानिया","Románia","Rumania","Romania","ルーマニア","루마니아","Roemenië","Rumunia","Roménia","Румыния","Rumänien","Romanya","Romania","羅馬尼亞"
"Q986","","6333135","إرتريا","ইরিত্রিয়া","Eritrea","Eritrea","Eritrea","Érythrée","Ερυθραία","इरित्रिया","Eritrea","Eritrea","Eritrea","エリトリア","에리트레아","Eritrea","Erytrea","Eritreia","Эритрея","Eritrea","Eritre","Eritrea","厄立特里亚"
"Q1000","","1671711","الغابون","গ্যাবন","Gabun","Gabon","Gabón","Gabon","Γκαμπόν","गबॉन","Gabon","Gabon","Gabon","ガボン","가봉","Gabon","Gabon","Gabão","Габон","Gabon","Gabon","Gabon","加蓬"
"Q219","","7265115","بلغاريا","বুলগেরিয়া","Bulgarien","Bulgaria","Bulgaria","Bulgarie","Βουλγαρία","बुल्गारिया","Bulgária","Bulgaria","Bulgaria","ブルガリア","불가리아","Bulgarije","Bułgaria","Bulgária","Болгария","Bulgarien","Bulgaristan","Bulgaria","保加利亚"
"Q1005","","1849285","غامبيا","গাম্বিয়া","Gambia","The Gambia","Gambia","Gambie","Γκάμπια","गाम्बिया","Gambia","Gambia","Gambia","ガンビア","감비아","Gambia","Gambia","Gâmbia","Гамбия","Gambia","Gambiya","Gambia","冈比亚"
"Q1006","","10628972","غينيا","গিনি","Guinea","Guinea","Guinea","Guinée","Γουινέα","गिनी","Guinea","Guinea","Guinea","ギニア","기니","Guinee","Gwinea","Guiné","Гвинея","Guinea","Gine","Guinée","几内亚"
"Q221","","2107158","جمهورية مقدونيا","ম্যাসেডোনিয়া প্রজাতন্ত্র","Mazedonien","Republic of Macedonia","República de Macedonia","République de Macédoine","πρώην Γιουγκοσλαβική Δημοκρατία της Μακεδονίας","मैसिडोनिया","Macedónia","Republik Makedonia","Repubblica di Macedonia","マケドニア共和国","마케도니아 공화국","Macedonië","Macedonia","República da Macedónia","Республика Македония","Makedonien","Makedonya Cumhuriyeti","Cộng hòa Macedonia","馬其頓共和國"
"Q1007","","1704255","غينيا بيساو","গিনি-বিসাউ","Guinea-Bissau","Guinea-Bissau","Guinea-Bisáu","Guinée-Bissau","Γουινέα-Μπισσάου","गिनी-बिसाऊ","Bissau-Guinea","Guinea-Bissau","Guinea-Bissau","ギニアビサウ","기니비사우","Guinee-Bissau","Gwinea Bissau","Guiné-Bissau","Гвинея-Бисау","Guinea-Bissau","Gine-Bissau","Guiné-Bissau","幾內亞比索"
"Q222","","3020209","ألبانيا","আলবেনিয়া","Albanien","Albania","Albania","Albanie","Αλβανία","अल्बानिया","Albánia","Albania","Albania","アルバニア","알바니아","Albanië","Albania","Albânia","Албания","Albanien","Arnavutluk","Albania","阿尔巴尼亚"
"Q1008","","20316086","ساحل العاج","কোত দিভোয়ার","Elfenbeinküste","Ivory Coast","Costa de Marfil","Côte d'Ivoire","Ακτή Ελεφαντοστού","कोत द'ईवोआर","Elefántcsontpart","Pantai Gading","Costa d'Avorio","コートジボワール","코트디부아르","Ivoorkust","Wybrzeże Kości Słoniowej","Costa do Marfim","Кот-д’Ивуар","Elfenbenskusten","Fildişi Sahili","Bờ Biển Ngà","科特迪瓦"
"Q224","","4284889","كرواتيا","ক্রোয়েশিয়া","Kroatien","Croatia","Croacia","Croatie","Κροατία","क्रोएशिया","Horvátország","Kroasia","Croazia","クロアチア","크로아티아","Kroatië","Chorwacja","Croácia","Хорватия","Kroatien","Hırvatistan","Croatia","克罗地亚"
"Q1009","","22253959","الكاميرون","ক্যামেরুন","Kamerun","Cameroon","Camerún","Cameroun","Καμερούν","कैमरुन","Kamerun","Kamerun","Camerun","カメルーン","카메룬","Kameroen","Kamerun","Camarões","Камерун","Kamerun","Kamerun","Cameroon","喀麦隆"
"Q1011","","498897","الرأس الأخضر","কেপ ভার্দ","Kap Verde","Cape Verde","Cabo Verde","Cap-Vert","Πράσινο Ακρωτήριο","केप वर्दे","Zöld-foki Köztársaság","Tanjung Verde","Capo Verde","カーボベルデ","카보베르데","Kaapverdië","Republika Zielonego Przylądka","Cabo Verde","Кабо-Верде","Kap Verde","Yeşil Burun Adaları","Cabo Verde","佛得角"
"Q225","","3531159","البوسنة والهرسك","বসনিয়া ও হার্জেগোভিনা","Bosnien und Herzegowina","Bosnia and Herzegovina","Bosnia y Herzegovina","Bosnie-Herzégovine","Βοσνία και Ερζεγοβίνη","बॉस्निया और हर्ज़ेगोविना","Bosznia-Hercegovina","Bosnia dan Herzegovina","Bosnia ed Erzegovina","ボスニア・ヘルツェゴビナ","보스니아 헤르체고비나","Bosnië en Herzegovina","Bośnia i Hercegowina","Bósnia e Herzegovina","Босния и Герцеговина","Bosnien och Hercegovina","Bosna-Hersek","Bosna và Hercegovina","波斯尼亚和黑塞哥维那"
"Q1013","","2074465","ليسوتو","লেসোথো","Lesotho","Lesotho","Lesoto","Lesotho","Λεσότο","लेसोथो","Lesotho","Lesotho","Lesotho","レソト","레소토","Lesotho","Lesotho","Lesoto","Лесото","Lesotho","Lesotho","Lesotho","莱索托"
